IFRS_MONTH,KEY,Liabilitas Kontrak Asuransi (Saldo Awal),Aset Kontrak Asuransi (Saldo Awal),Saldo Bersih Kontrak Asuransi (Saldo Awal),Pendapatan Jasa Asuransi,Ekspektasi Klaim & Beban Attributable (Estimasi),Perubahan pada Penyesuaian Risiko (RA),Perubahan pada CSM (Amortisasi),Pendapatan Jasa Asuransi Lainnya,Beban Jasa Asuransi,Beban Klaim & Biaya Attributable,Amortisasi Arus Kas Akuisisi (Beban),Kerugian dari Kontrak Merugi (Onerous),Beban Jasa Asuransi Lainnya,Hasil Jasa Asuransi Kotor,Penerimaan Premi,Arus Kas Akuisisi Asuransi,Beban Klaim & Beban Jasa Asuransi Dibayarkan,Arus Kas Bersih,Pendapatan (Beban) Keuangan Kontrak Asuransi (P&L),Pendapatan (Beban) Keuangan Kontrak Asuransi (OCI),Alokasi Aset untuk Arus Kas Akuisisi,Komponen Investasi,Perubahan Lainnya,Total Perubahan,Liabilitas Kontrak Asuransi (Saldo Akhir),Aset Kontrak Asuransi (Saldo Akhir),Saldo Bersih Kontrak Asuransi (Saldo Akhir),NAMA_PRODUK
2023-12-01,SH_10,57316749.86205255,623957.5340514919,56692792.32800106,179581.66437178192,163350.09330448284,16231.571067299094,-1.0719185411139968e-13,0,123020.64422034251,30417.418155077095,1034.3826314919243,91568.8434337735,0,-56561.020151439414,0.0,0.0,0,0.0,-88012.82093800843,0,1034.3826314919243,602409.945305458,0.0,515431.50699894154,57831146.98642,622923.15142,57208223.835,RELIFE
2024-01-01,SH_10,57831146.98642,622923.15142,57208223.835,179801.69521483756,163550.1213436243,16251.573871213239,-1.0719185411139973e-13,0,-16687201.31769585,30617.446194218563,1034.3826314919245,-16718853.14652156,0,-16867003.012910686,0.0,0.0,0,0.0,-16898654.8417364,0,1034.3826314919245,334474.9452142158,0.0,-16563145.513890691,41266967.08989782,621888.7687885081,40645078.32110931,RELIFE
2024-02-01,SH_10,41266967.08989781,621888.768788508,40645078.3211093,135700.31187242997,123457.95466870832,12242.35720372164,-1.0719185411139973e-13,0,128974.14609775213,30820.24797679774,1034.3826314919243,97119.51548946247,0,-6726.165774677836,0.0,0.0,0,0.0,-38580.7963829675,0,1034.3826314919243,390159.38773341145,0.0,352612.9739819359,41618545.681248255,620854.3861570162,40997691.29509124,RELIFE
2024-03-01,SH_10,41618545.681248255,620854.3861570162,40997691.29509124,136867.91237831433,124519.40967405775,12348.502704256582,-1.0719185411139973e-13,0,130782.74938414714,31067.66676651375,1034.3826314919243,98680.69998614147,0,-6085.162994167185,0.0,0.0,0,0.0,-38187.21239217286,0,1034.3826314919243,323232.34851871367,0.0,286079.5187580327,41903590.8173748,619820.0035255243,41283770.81384928,RELIFE
2023-12-01,SH_11,12279241.693878055,149517.195794709,12129724.498083346,31825.622157911508,28954.630052165827,2870.992105745683,-0.0,0,23403.006478648054,7266.222191304751,244.7089947089947,15892.075292634308,0,-8422.615679263454,0.0,0.0,0,0.0,-15933.5468652772,0,244.7089947089947,133076.60978722206,0.0,117387.77191665384,12396384.7568,149272.4868,12247112.27,RELIFE
2024-01-01,SH_11,12396384.7568,149272.4868,12247112.27,31874.716946130255,28999.26167781923,2875.455268311024,-0.0,0,-3383162.607833202,7310.853816958157,244.7089947089947,-3390718.170644869,0,-3415037.324779332,0.0,0.0,0,0.0,-3422592.8875909992,0,244.7089947089947,74191.66223186752,0.0,-3348156.5163644226,9047983.531440869,149027.77780529103,8898955.753635578,RELIFE
2024-02-01,SH_11,9047983.531440867,149027.777805291,8898955.753635576,27231.872498385146,24778.49399805095,2453.378500334196,-0.0,0,27713.65094071377,7356.108528104051,244.7089947089947,20112.833417900725,0,481.7784423286248,0.0,0.0,0,0.0,-7119.039080484421,0,244.7089947089947,86311.49098196781,0.0,79437.16089619239,9127175.983342351,148783.06881058202,8978392.91453177,RELIFE
2024-03-01,SH_11,9127175.98334235,148783.06881058202,8978392.914531767,27292.14776361728,24833.289693716524,2458.858069900753,-0.0,0,28071.661864937392,7410.904223769627,244.7089947089947,20416.04864645877,0,779.5141013201137,0.0,0.0,0,0.0,-6876.099117158508,0,244.7089947089947,71231.36842151516,0.0,64599.978299065646,9191531.252646707,148538.35981587303,9042992.892830834,RELIFE
2023-12-01,SH_12,8734931.47876745,233779.38037863246,8501152.098388819,16038.608602378079,14607.019863855752,1431.5887385223273,-0.0,0,21762.023532468167,7046.375282491034,291.13247863247864,14424.515771344655,0,5723.414930090088,0.0,0.0,0,0.0,-1614.0928310334239,0,291.13247863247864,112986.61796358155,0.0,111663.6576111806,8846304.003899999,233488.2479,8612815.756,RELIFE
2024-01-01,SH_12,8846304.003899999,233488.2479,8612815.756,1817091.4337149689,1815655.7230459503,1435.7106690185617,-0.0,0,57844.917151854555,7087.59458745338,291.13247863247864,50466.1900857687,0,-1759246.5165631142,0.0,0.0,0,0.0,-1766625.2436292002,0,291.13247863247864,62756.895687558776,0.0,-1703577.215463009,7142435.655958358,233197.11542136752,6909238.54053699,RELIFE
2024-02-01,SH_12,7142435.655958357,233197.1154213675,6909238.540536989,15896.022009638149,14477.395688637633,1418.6263210005156,-0.0,0,28339.59642874769,7129.393805101811,291.13247863247864,20919.0701450134,0,12443.57441910954,0.0,0.0,0,0.0,5023.048135375251,0,291.13247863247864,74687.92733006875,0.0,80002.10794407647,7222146.631423801,232905.98294273502,6989240.648481066,RELIFE
2024-03-01,SH_12,7222146.631423801,232905.98294273502,6989240.648481066,15951.377882490196,14527.719209412222,1423.6586730779743,-0.0,0,28785.111056270107,7179.717325876401,291.13247863247864,21314.26125176123,0,12833.73317377991,0.0,0.0,0,0.0,5362.883369271032,0,291.13247863247864,59354.84006482071,0.0,65008.85591272422,7286864.354857894,232614.85046410255,7054249.504393791,RELIFE
2023-12-01,SH_14,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0,0.0,-0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELIFE
2024-01-01,SH_14,0.0,0.0,0.0,991288.2843232559,991288.2843232559,0.0,-0.0,0,991288.284323256,-0.0,0.0,991288.284323256,0,1.1641532182693481e-10,0.0,0.0,0,0.0,1.1641532182693481e-10,0,0.0,0.0,0.0,1.1641532182693481e-10,1.1641532182693481e-10,0.0,1.1641532182693481e-10,RELIFE
2024-02-01,SH_14,1.1641532182693481e-10,0.0,1.1641532182693481e-10,0.0,0.0,0.0,-0.0,0,0.0,-0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.0,1.1641532182693481e-10,RELIFE
2024-03-01,SH_14,1.1641532182693481e-10,0.0,1.1641532182693481e-10,0.0,0.0,0.0,-0.0,0,0.0,-0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.1641532182693481e-10,0.0,1.1641532182693481e-10,RELIFE
2023-12-01,SH_7,30012406.272863895,352346.06263683765,29660060.210227057,108027.61960716019,98266.11256985815,9761.50703730205,-0.0,0,105752.44860589606,32992.47641510208,651.0421968376362,72108.92999395635,0,-2275.171001264127,0.0,0.0,0,0.0,-35918.68961320384,0,651.0421968376362,302055.6081893107,0.0,266787.9607729445,30278543.19144,351695.02044,29926848.171,RELIFE
2024-01-01,SH_7,30278543.19144,351695.02044,29926848.171,108294.38627143267,98508.62771919675,9785.758552235911,-0.0,0,-7167396.177421794,33234.991564440694,651.0421968376362,-7201282.211183073,0,-7275690.563693227,0.0,0.0,0,0.0,-7309576.597454506,0,651.0421968376362,180022.11225459207,0.0,-7128903.443003077,23148988.706240084,351043.97824316233,22797944.727996923,RELIFE
2024-02-01,SH_7,23148988.706240084,351043.9782431624,22797944.727996923,83198.56908366166,75694.24845758674,7504.320626074908,-0.0,0,121807.87137514882,33480.86595068865,651.0421968376362,87675.96322762253,0,38609.30229148717,0.0,0.0,0,0.0,4477.394143960875,0,651.0421968376362,211035.9374790458,0.0,216164.3738198443,23364502.03786309,350392.9360463247,23014109.101816766,RELIFE
2024-03-01,SH_7,23364502.037863094,350392.9360463247,23014109.10181677,83532.29273413379,75997.6335943796,7534.659139754196,-0.0,0,123458.90488975345,33784.25108748151,651.0421968376362,89023.6116054343,0,39926.61215561966,0.0,0.0,0,0.0,5491.318871300507,0,651.0421968376362,177564.07401018176,0.0,183706.43507831992,23547557.430744577,349741.89384948707,23197815.53689509,RELIFE
2023-12-01,SH_8,5067832.193274666,60659.09090878788,5007173.1023658775,22508.05960342894,20473.5803557343,2034.4792476946425,-0.0,0,22594.80752483648,8132.660753303594,128.78787878787878,14333.358892745007,0,86.74792140753925,0.0,0.0,0,0.0,-8174.700710683934,0,128.78787878787878,46685.73346601911,0.0,38639.820634123054,5106343.2260300005,60530.30303,5045812.923,RELIFE
2024-01-01,SH_8,5106343.2260300005,60530.30303,5045812.923,22428.69883975978,20401.434206944155,2027.264632815628,-0.0,0,-1071341.6502730905,8191.346272887868,128.78787878787878,-1079661.7844247662,0,-1093770.3491128501,0.0,0.0,0,0.0,-1102090.483264526,0,128.78787878787878,29721.84640700218,0.0,-1072239.848978736,4033974.5891724764,60401.51515121212,3973573.0740212644,RELIFE
2024-02-01,SH_8,4033974.589172477,60401.51515121212,3973573.074021265,17505.435516827427,15925.74027700565,1579.6952398217772,-0.0,0,27474.61232366761,8250.844095251132,128.78787878787878,19094.9803496286,0,9969.176806840183,0.0,0.0,0,0.0,1589.5448328011735,0,128.78787878787878,35026.0404961768,0.0,36744.37320776585,4070590.174501455,60272.72727242424,4010317.4472290305,RELIFE
2024-03-01,SH_8,4070590.174501455,60272.72727242424,4010317.4472290305,17890.02562214492,16275.367645476097,1614.657976668822,-0.0,0,27922.471089768937,8324.126432949775,128.78787878787878,19469.556778031285,0,10032.445467624017,0.0,0.0,0,0.0,1579.531155886365,0,128.78787878787878,30057.180036786045,0.0,31765.49907146029,4102226.885694127,60143.93939363636,4042082.9463004908,RELIFE
2023-12-01,SH_9,73243648.56675215,553058.9910640523,72690589.5756881,273150.3266376234,248412.0122582079,24738.31437941556,2.154563020459712e-13,0,170097.8466340396,23539.161314972655,1028.8684640522877,145529.81685501465,0,-103052.48000358383,0.0,0.0,0,0.0,-127620.50978260877,0,1028.8684640522877,704469.1456304558,0.0,577877.5043118993,73820497.2026,552030.1226,73268467.08,RELIFE
2024-01-01,SH_9,73820497.2026,552030.1226,73268467.08,273328.3271744213,248573.8309280241,24754.49624639719,2.1545630204597122e-13,0,-24023990.587480772,23700.97998478889,1028.8684640522877,-24048720.435929615,0,-24297318.914655194,0.0,0.0,0,0.0,-24322048.763104036,0,1028.8684640522877,389090.589868811,0.0,-23931929.304771174,49887539.02936478,551001.2541359477,49336537.77522883,RELIFE
2024-02-01,SH_9,49887539.02936478,551001.2541359478,49336537.77522883,157804.3428072907,143552.0269579054,14252.31584938531,2.1545630204597122e-13,0,119150.74632024814,23865.038114668758,1028.8684640522877,94256.8397415271,0,-38653.59648704255,0.0,0.0,0,0.0,-63547.503065763594,0,1028.8684640522877,454113.3610565982,0.0,391594.7264548869,50278104.88735561,549972.3856718955,49728132.50168371,RELIFE
2024-03-01,SH_9,50278104.88735561,549972.3856718955,49728132.50168371,159029.41968366338,144665.7332091533,14363.6864745101,2.1545630204597122e-13,0,120641.21526088033,24066.12295177002,1028.8684640522874,95546.22384505802,0,-38388.20442278305,0.0,0.0,0,0.0,-63483.19583860536,0,1028.8684640522874,382159.57721627183,0.0,319705.24984171876,50596781.26873328,548943.5172078431,50047837.75152543,RELIFE
